"﻿id","Дата и время","ИНН","IDПользователя","Товар","Бренд","Теги","Цена","Кол-во","Сумма","Кэшбэк"
"0015aae6631d648f28deb70cde690847","17.12.2019 19:53","7704218694","4deb51f28599d042710b1fe34561892b","омыватель 4л -20с delta пэт","delta","авто; прочее",249.0,1.0,249.0,
"0015aae6631d648f28deb70cde690847","17.12.2019 19:53","7704218694","4deb51f28599d042710b1fe34561892b","пружинки рифлёные aro 400г","aro",,14.89,2.0,29.78,
"0015aae6631d648f28deb70cde690847","17.12.2019 19:53","7704218694","4deb51f28599d042710b1fe34561892b","рис индика голд мистраль 1кг",,,109.65,1.0,109.65,
"0015aae6631d648f28deb70cde690847","17.12.2019 19:53","7704218694","4deb51f28599d042710b1fe34561892b","салф губчатые fine life 5шт",,"хозяйственные товары; салфетки; бумага/салфетки",62.3,1.0,62.3,
"0015aae6631d648f28deb70cde690847","17.12.2019 19:53","7704218694","4deb51f28599d042710b1fe34561892b","салф. универс. вискозн fl 5шт.",,"бумага/салфетки; салфетки; хозяйственные товары",27.3,4.0,109.2,
"0015aae6631d648f28deb70cde690847","17.12.2019 19:53","7704218694","4deb51f28599d042710b1fe34561892b","сердце цб троекурово 500 г",,,157.5,2.0,315.0,
"0015aae6631d648f28deb70cde690847","17.12.2019 19:53","7704218694","4deb51f28599d042710b1fe34561892b","чернослив без косточки mc 1000г",,,419.9,1.0,419.9,
"0016af0923e9558c52ad683fedca435e","16.11.2019 20:49","3905069220","5c825838793daee8af9279e9267f1b8e","вино стейквайн 0.75л мальбек мендоса кр",,,339.0,2.0,678.0,
"0016af0923e9558c52ad683fedca435e","16.11.2019 20:49","3905069220","5c825838793daee8af9279e9267f1b8e","имбирь вес",,,269.9,0.092,24.83,
"0016af0923e9558c52ad683fedca435e","16.11.2019 20:49","3905069220","5c825838793daee8af9279e9267f1b8e","картофель вес",,"овощи/фрукты/ягоды; продукты; овощи",19.9,0.612,12.18,
"0016af0923e9558c52ad683fedca435e","16.11.2019 20:49","3905069220","5c825838793daee8af9279e9267f1b8e","кинза свежая 100г п/п лето",,"кинза; овощи/фрукты/ягоды; продукты; зелень",39.9,1.0,39.9,
"0016af0923e9558c52ad683fedca435e","16.11.2019 20:49","3905069220","5c825838793daee8af9279e9267f1b8e","комплект моя виктория пласт карта/картхо",,,0.0,1.0,0.0,
"0016af0923e9558c52ad683fedca435e","16.11.2019 20:49","3905069220","5c825838793daee8af9279e9267f1b8e","кофе эгоист 250г нуар натур молот ср/обж",,,249.9,1.0,249.9,
"0016af0923e9558c52ad683fedca435e","16.11.2019 20:49","3905069220","5c825838793daee8af9279e9267f1b8e","крылья цб троекурово 900г охл лоток","троекурово","птица",169.9,1.0,169.9,
"0016af0923e9558c52ad683fedca435e","16.11.2019 20:49","3905069220","5c825838793daee8af9279e9267f1b8e","морковь кг",,"морковь; овощи; овощи/фрукты/ягоды; продукты",24.9,0.404,10.06,
"0016af0923e9558c52ad683fedca435e","16.11.2019 20:49","3905069220","5c825838793daee8af9279e9267f1b8e","огурцы отечественные геракл вес",,"овощи/фрукты/ягоды; овощи; продукты; огурцы",119.9,0.236,28.3,
"0016af0923e9558c52ad683fedca435e","16.11.2019 20:49","3905069220","5c825838793daee8af9279e9267f1b8e","орегано 10 г камис пакет камис",,,54.9,1.0,54.9,
"0016af0923e9558c52ad683fedca435e","16.11.2019 20:49","3905069220","5c825838793daee8af9279e9267f1b8e","пакет-майка виктория 33*57см био до 5кг",,,6.0,1.0,6.0,
"0016af0923e9558c52ad683fedca435e","16.11.2019 20:49","3905069220","5c825838793daee8af9279e9267f1b8e","перец красный вес",,"перец; овощи; овощи/фрукты/ягоды; продукты",299.9,0.184,55.18,
"0016af0923e9558c52ad683fedca435e","16.11.2019 20:49","3905069220","5c825838793daee8af9279e9267f1b8e","прокладки дискрит100шт део вотер лили","discreet",,280.9,1.0,280.9,29.09
"0016af0923e9558c52ad683fedca435e","16.11.2019 20:49","3905069220","5c825838793daee8af9279e9267f1b8e","томаты розовые вес",,"продукты; томаты; овощи; овощи/фрукты/ягоды",179.9,0.598,107.58,
"0016af0923e9558c52ad683fedca435e","16.11.2019 20:49","3905069220","5c825838793daee8af9279e9267f1b8e","яйцо куриное 1 кат 10шт",,"молоко/сыр/яйца; продукты; куриное; яйцо",56.9,1.0,56.9,
"0016bfc17d4fbeb61bb823e301eb167d","29.12.2019 12:03","2310031475","031915eb0b337c10d61317c26529d6e0","carefree салфетки aloe 20шт(джонсон):12","carefree","прокладки; личная гигиена; красота и здоровье",83.2,1.0,83.2,
"0016bfc17d4fbeb61bb823e301eb167d","29.12.2019 12:03","2310031475","031915eb0b337c10d61317c26529d6e0","la fresh влажные салф с ар цитрус 15шт:36",,"красота и здоровье; салфетки влажные; личная гигиена",20.0,1.0,20.0,
"0016bfc17d4fbeb61bb823e301eb167d","29.12.2019 12:03","2310031475","031915eb0b337c10d61317c26529d6e0","rexona антипер аэрозоль антибакт свеж жен 150мл(","rexona","красота и здоровье; дезодорант/антиперсперант; личная гигиена",103.35,1.0,103.35,
"0016bfc17d4fbeb61bb823e301eb167d","29.12.2019 12:03","2310031475","031915eb0b337c10d61317c26529d6e0","tide ср-во д/стир жидк альпийская свежесть 2,47л","tide","уход за бельем; хозяйственные товары; гель для стирки; гель",449.0,1.0,449.0,44.9
"0016bfc17d4fbeb61bb823e301eb167d","29.12.2019 12:03","2310031475","031915eb0b337c10d61317c26529d6e0","бархатные ручки крем королев. аргана д/рук80мл(ю",,"уход за руками; красота и здоровье; крем для рук",89.0,1.0,89.0,
"0016bfc17d4fbeb61bb823e301eb167d","29.12.2019 12:03","2310031475","031915eb0b337c10d61317c26529d6e0","губка для тела юлия/фигурная с массаж сл(альберт",,,29.7,1.0,29.7,
"0016bfc17d4fbeb61bb823e301eb167d","29.12.2019 12:03","2310031475","031915eb0b337c10d61317c26529d6e0","красная линия ж/мыло д/интим гиг календула 250мл",,"личная гигиена; мыло; жидкое мыло; красота и здоровье",75.0,1.0,75.0,
"0016bfc17d4fbeb61bb823e301eb167d","29.12.2019 12:03","2310031475","031915eb0b337c10d61317c26529d6e0","лесной бальзам освеж дыхания спрей тройн эффект",,"уход за полостью рта; зубная паста; красота и здоровье",129.0,1.0,129.0,
"0016bfc17d4fbeb61bb823e301eb167d","29.12.2019 12:03","2310031475","031915eb0b337c10d61317c26529d6e0","магнитная игра 3в1 шахматы/шашки/нарды(си):6/72",,,399.0,1.0,399.0,
"0016bfc17d4fbeb61bb823e301eb167d","29.12.2019 12:03","2310031475","031915eb0b337c10d61317c26529d6e0","пакет магнит косметик мал(пластиктрейд):300/2700","магнит косметик","упаковка; пакеты; прочее",3.9,1.0,3.9,
"0016bfc17d4fbeb61bb823e301eb167d","29.12.2019 12:03","2310031475","031915eb0b337c10d61317c26529d6e0","щетка для обуви с деревянной ручкой (си):8/24",,,99.0,1.0,99.0,
"0016c5c2f99c577c9eddd99a3f4d484e","16.01.2020 15:09","2310031475","5681d7cc73ed4f3b533451e986af5907","pampers newbaby dry подг 2 mini 4-8/3-6кг 94шт(п","pampers","подгузники/пеленки/салфетки; forp&g; подгузники; уход за ребенком",749.0,1.0,749.0,74.9
"00171441ea3a2195cb3691d413a46d19","18.11.2019 16:53","7728029110","22638d43a3e659c53d35239301f1a7af","2038405 салфетки zewa д/лица 1уп/100шт",,,77.26,3.0,231.78,
"00171441ea3a2195cb3691d413a46d19","18.11.2019 16:53","7728029110","22638d43a3e659c53d35239301f1a7af","2051193 мыло safeguard алоэ 90г","safeguard","красота и здоровье; личная гигиена; твердое мыло; мыло",40.71,1.0,40.71,4.07
"00171441ea3a2195cb3691d413a46d19","18.11.2019 16:53","7728029110","22638d43a3e659c53d35239301f1a7af","20530 бзмж творог агуша 100г","агуша","молочные продукты детские; творог; детское питание",22.01,2.0,44.02,
"00171441ea3a2195cb3691d413a46d19","18.11.2019 16:53","7728029110","22638d43a3e659c53d35239301f1a7af","2057057 крем-мыло dove 135г","dove",,72.16,1.0,72.16,
"00171441ea3a2195cb3691d413a46d19","18.11.2019 16:53","7728029110","22638d43a3e659c53d35239301f1a7af","2105633 полотенца zewa бумажные 2шт","zewa","хозяйственные товары; бумажные полотенца; бумага/салфетки",67.91,2.0,135.82,
"00171441ea3a2195cb3691d413a46d19","18.11.2019 16:53","7728029110","22638d43a3e659c53d35239301f1a7af","23775 суп maggi куриный 50г",,"продукты; продукты быстрого приготовления; суп; бакалея",22.86,1.0,22.86,
"00171441ea3a2195cb3691d413a46d19","18.11.2019 16:53","7728029110","22638d43a3e659c53d35239301f1a7af","26457 сосиски ближние горки 450г",,,232.9,1.0,232.9,
"00171441ea3a2195cb3691d413a46d19","18.11.2019 16:53","7728029110","22638d43a3e659c53d35239301f1a7af","3017386 соус dolmio итальянский 500г","dolmio","соус; томатный; соус/майонез/кетчуп; 500; продукты",109.9,1.0,109.9,
"00171441ea3a2195cb3691d413a46d19","18.11.2019 16:53","7728029110","22638d43a3e659c53d35239301f1a7af","3065062 шампунь чистая линия 400мл","чистая линия","шампунь для волос; красота и здоровье; гигиена волос",89.9,1.0,89.9,
"00171441ea3a2195cb3691d413a46d19","18.11.2019 16:53","7728029110","22638d43a3e659c53d35239301f1a7af","3170851 гель ушастый нянь 500мл","ушастый нянь","гель для мытья; уход за ребенком; средства для мытья посуды",70.46,1.0,70.46,
"00171441ea3a2195cb3691d413a46d19","18.11.2019 16:53","7728029110","22638d43a3e659c53d35239301f1a7af","32234 платки zeva носовые 10х10шт",,,84.06,2.0,168.12,
"00171441ea3a2195cb3691d413a46d19","18.11.2019 16:53","7728029110","22638d43a3e659c53d35239301f1a7af","3294701 суп русский продукт 70г",,,29.66,1.0,29.66,
"00171441ea3a2195cb3691d413a46d19","18.11.2019 16:53","7728029110","22638d43a3e659c53d35239301f1a7af","3301635 бумага зева делюкс белая 8шт",,,165.66,1.0,165.66,
"00171441ea3a2195cb3691d413a46d19","18.11.2019 16:53","7728029110","22638d43a3e659c53d35239301f1a7af","3341462 яйцо лето куриное 20шт",,"куриное; яйцо; продукты; молоко/сыр/яйца",141.01,1.0,141.01,
"00171441ea3a2195cb3691d413a46d19","18.11.2019 16:53","7728029110","22638d43a3e659c53d35239301f1a7af","3358638 напиток черноголовка 0.5л","черноголовка","напитки",39.86,1.0,39.86,
"00171441ea3a2195cb3691d413a46d19","18.11.2019 16:53","7728029110","22638d43a3e659c53d35239301f1a7af","3373999 пюре semper с 6месяцев 190г","semper","детское питание; пюре детское",86.61,1.0,86.61,
"00171441ea3a2195cb3691d413a46d19","18.11.2019 16:53","7728029110","22638d43a3e659c53d35239301f1a7af","3424972 напиток coca-cola 4х0.33л","coca-cola","напитки; газированный напиток; продукты",127.41,1.0,127.41,
"00171441ea3a2195cb3691d413a46d19","18.11.2019 16:53","7728029110","22638d43a3e659c53d35239301f1a7af","3435839 бзмж сыр тысяча озер 125г",,,98.51,1.0,98.51,
"00171441ea3a2195cb3691d413a46d19","18.11.2019 16:53","7728029110","22638d43a3e659c53d35239301f1a7af","3441614 мыло safeguard 90г","safeguard","твердое мыло; личная гигиена; красота и здоровье; мыло",40.71,1.0,40.71,4.07
"00171441ea3a2195cb3691d413a46d19","18.11.2019 16:53","7728029110","22638d43a3e659c53d35239301f1a7af","3447284 суп yelli турецкий 250г",,,99.9,1.0,99.9,
"00171441ea3a2195cb3691d413a46d19","18.11.2019 16:53","7728029110","22638d43a3e659c53d35239301f1a7af","3447289 суп-пюре yelli 250г",,,99.9,1.0,99.9,
"00171441ea3a2195cb3691d413a46d19","18.11.2019 16:53","7728029110","22638d43a3e659c53d35239301f1a7af","3469617 мыло johnsons body care 125г","johnsons","мыло; твердое мыло; красота и здоровье; личная гигиена",49.21,1.0,49.21,
"00171441ea3a2195cb3691d413a46d19","18.11.2019 16:53","7728029110","22638d43a3e659c53d35239301f1a7af","3472940 бзмж масло крестьянское 175г",,,65.36,1.0,65.36,
"00171441ea3a2195cb3691d413a46d19","18.11.2019 16:53","7728029110","22638d43a3e659c53d35239301f1a7af","3478597 тунец натуральный 185г","новый океан","ультрафреш",89.9,2.0,179.8,
"00171441ea3a2195cb3691d413a46d19","18.11.2019 16:53","7728029110","22638d43a3e659c53d35239301f1a7af","3484683 котлета 500г",,"котлеты; продукты; полуфабрикаты и готовые блюда",199.9,1.0,199.9,
"00171441ea3a2195cb3691d413a46d19","18.11.2019 16:53","7728029110","22638d43a3e659c53d35239301f1a7af","3487441 напиток барбарис 0,5л",,,42.41,1.0,42.41,
